Price,Close,High,Low,Open,Volume
Ticker,TSLL,TSLL,TSLL,TSLL,TSLL
Datetime,,,,,
2025-03-06 17:03:00+00:00,10.805000305175781,10.869999885559082,10.800000190734863,10.861200332641602,907798
2025-03-06 17:04:00+00:00,10.770000457763672,10.809900283813477,10.760000228881836,10.800700187683105,499668
2025-03-06 17:05:00+00:00,10.786299705505371,10.801199913024902,10.75879955291748,10.771200180053711,336129
2025-03-06 17:06:00+00:00,10.720000267028809,10.789999961853027,10.699999809265137,10.78499984741211,544864
2025-03-06 17:07:00+00:00,10.8100004196167,10.8100004196167,10.704999923706055,10.71780014038086,914529
2025-03-06 17:08:00+00:00,10.795000076293945,10.8149995803833,10.765000343322754,10.805000305175781,247834
2025-03-06 17:09:00+00:00,10.839799880981445,10.84000015258789,10.774999618530273,10.79640007019043,866067
2025-03-06 17:10:00+00:00,10.838800430297852,10.854999542236328,10.805000305175781,10.84000015258789,206838
2025-03-06 17:11:00+00:00,10.839300155639648,10.859999656677246,10.820199966430664,10.820199966430664,170211
2025-03-06 17:12:00+00:00,10.76990032196045,10.829999923706055,10.76990032196045,10.829999923706055,299521
2025-03-06 17:13:00+00:00,10.779999732971191,10.796199798583984,10.760000228881836,10.774999618530273,137613
2025-03-06 17:14:00+00:00,10.749899864196777,10.8149995803833,10.739999771118164,10.779999732971191,247411
2025-03-06 17:15:00+00:00,10.770099639892578,10.770099639892578,10.739999771118164,10.755000114440918,215091
2025-03-06 17:16:00+00:00,10.776399612426758,10.798800468444824,10.75,10.776200294494629,308735
2025-03-06 17:17:00+00:00,10.725000381469727,10.779999732971191,10.710000038146973,10.774999618530273,248729
2025-03-06 17:18:00+00:00,10.838299751281738,10.850000381469727,10.71500015258789,10.725000381469727,337899
2025-03-06 17:19:00+00:00,10.829999923706055,10.86989974975586,10.8100004196167,10.84000015258789,184567
2025-03-06 17:20:00+00:00,10.889900207519531,10.899999618530273,10.810099601745605,10.810099601745605,453897
2025-03-06 17:21:00+00:00,10.88010025024414,10.90999984741211,10.864999771118164,10.895000457763672,329719
2025-03-06 17:22:00+00:00,10.906499862670898,10.9399995803833,10.890000343322754,10.890000343322754,304917
2025-03-06 17:23:00+00:00,10.88129997253418,10.919899940490723,10.880000114440918,10.919899940490723,186039
2025-03-06 17:24:00+00:00,10.830100059509277,10.890000343322754,10.829999923706055,10.886799812316895,227066
2025-03-06 17:25:00+00:00,10.805000305175781,10.838800430297852,10.779999732971191,10.832500457763672,293122
2025-03-06 17:26:00+00:00,10.798800468444824,10.8100004196167,10.779999732971191,10.805000305175781,158045
2025-03-06 17:27:00+00:00,10.719900131225586,10.789999961853027,10.710000038146973,10.789999961853027,543635
2025-03-06 17:28:00+00:00,10.718799591064453,10.744999885559082,10.710000038146973,10.710000038146973,257733
2025-03-06 17:29:00+00:00,10.739999771118164,10.770000457763672,10.729999542236328,10.734999656677246,139252
2025-03-06 17:30:00+00:00,10.8149995803833,10.829899787902832,10.733799934387207,10.744999885559082,265459
2025-03-06 17:31:00+00:00,10.78499984741211,10.835000038146973,10.771200180053711,10.820099830627441,195071
2025-03-06 17:32:00+00:00,10.800000190734863,10.816399574279785,10.770000457763672,10.78499984741211,247068
2025-03-06 17:33:00+00:00,10.800000190734863,10.829999923706055,10.800000190734863,10.800000190734863,135287
2025-03-06 17:34:00+00:00,10.800000190734863,10.819999694824219,10.779999732971191,10.795000076293945,202827
2025-03-06 17:35:00+00:00,10.774999618530273,10.819999694824219,10.760000228881836,10.800000190734863,152650
2025-03-06 17:36:00+00:00,10.754899978637695,10.778800010681152,10.729999542236328,10.770099639892578,239862
2025-03-06 17:37:00+00:00,10.75879955291748,10.770000457763672,10.731200218200684,10.760000228881836,90821
2025-03-06 17:38:00+00:00,10.800000190734863,10.800000190734863,10.739999771118164,10.75,149679
2025-03-06 17:39:00+00:00,10.748800277709961,10.806699752807617,10.741499900817871,10.795000076293945,170979
2025-03-06 17:40:00+00:00,10.824999809265137,10.824999809265137,10.729999542236328,10.744999885559082,355328
2025-03-06 17:41:00+00:00,10.8149995803833,10.859999656677246,10.800200462341309,10.819999694824219,319703
2025-03-06 17:42:00+00:00,10.840999603271484,10.850000381469727,10.779999732971191,10.8100004196167,182863
2025-03-06 17:43:00+00:00,10.82229995727539,10.84000015258789,10.810099601745605,10.84000015258789,126417
2025-03-06 17:44:00+00:00,10.809000015258789,10.829999923706055,10.795000076293945,10.829999923706055,95290
2025-03-06 17:45:00+00:00,10.770099639892578,10.8100004196167,10.770099639892578,10.809000015258789,189832
2025-03-06 17:46:00+00:00,10.729499816894531,10.779899597167969,10.72070026397705,10.774999618530273,296068
2025-03-06 17:47:00+00:00,10.71500015258789,10.729999542236328,10.699999809265137,10.728799819946289,453996
2025-03-06 17:48:00+00:00,10.698399543762207,10.720000267028809,10.65999984741211,10.71500015258789,993355
2025-03-06 17:49:00+00:00,10.662300109863281,10.709799766540527,10.649999618530273,10.709799766540527,491334
2025-03-06 17:50:00+00:00,10.691900253295898,10.709699630737305,10.664999961853027,10.664999961853027,410672
2025-03-06 17:51:00+00:00,10.688799858093262,10.6899995803833,10.667799949645996,10.6899995803833,305282
2025-03-06 17:52:00+00:00,10.620100021362305,10.694999694824219,10.609999656677246,10.688799858093262,622727
2025-03-06 17:53:00+00:00,10.65880012512207,10.680000305175781,10.612600326538086,10.619999885559082,415563
2025-03-06 17:54:00+00:00,10.699999809265137,10.710000038146973,10.656999588012695,10.656999588012695,509784
2025-03-06 17:55:00+00:00,10.75,10.76990032196045,10.690099716186523,10.69890022277832,516509
2025-03-06 17:56:00+00:00,10.739999771118164,10.770000457763672,10.729299545288086,10.759900093078613,179707
2025-03-06 17:57:00+00:00,10.755000114440918,10.760000228881836,10.6899995803833,10.732799530029297,160953
2025-03-06 17:58:00+00:00,10.828700065612793,10.829899787902832,10.744999885559082,10.756199836730957,229343
2025-03-06 17:59:00+00:00,10.795000076293945,10.849300384521484,10.780099868774414,10.829899787902832,355855
2025-03-06 18:00:00+00:00,10.779999732971191,10.831199645996094,10.779999732971191,10.795000076293945,122702
2025-03-06 18:01:00+00:00,10.789999961853027,10.840999603271484,10.784899711608887,10.789999961853027,163133
2025-03-06 18:02:00+00:00,10.8100004196167,10.819999694824219,10.789999961853027,10.79539966583252,110703
2025-03-06 18:03:00+00:00,10.789999961853027,10.819999694824219,10.779999732971191,10.805399894714355,148751
2025-03-06 18:04:00+00:00,10.779999732971191,10.788800239562988,10.750100135803223,10.78499984741211,218459
2025-03-06 18:05:00+00:00,10.805000305175781,10.8100004196167,10.75,10.770000457763672,188046
2025-03-06 18:06:00+00:00,10.68120002746582,10.795000076293945,10.670000076293945,10.795000076293945,243713
2025-03-06 18:07:00+00:00,10.722599983215332,10.727899551391602,10.681099891662598,10.681099891662598,116509
2025-03-06 18:08:00+00:00,10.736200332641602,10.739999771118164,10.720100402832031,10.729999542236328,86728
2025-03-06 18:09:00+00:00,10.730299949645996,10.746700286865234,10.71150016784668,10.744500160217285,103366
2025-03-06 18:10:00+00:00,10.694999694824219,10.75,10.6899995803833,10.744999885559082,151268
2025-03-06 18:11:00+00:00,10.786199569702148,10.786199569702148,10.699999809265137,10.699999809265137,169592
2025-03-06 18:12:00+00:00,10.78499984741211,10.826600074768066,10.781200408935547,10.78499984741211,160193
2025-03-06 18:13:00+00:00,10.739800453186035,10.795000076293945,10.703499794006348,10.780099868774414,125710
2025-03-06 18:14:00+00:00,10.765199661254883,10.774999618530273,10.720999717712402,10.739999771118164,147828
2025-03-06 18:15:00+00:00,10.798800468444824,10.819999694824219,10.770400047302246,10.770400047302246,196149
2025-03-06 18:16:00+00:00,10.753700256347656,10.788999557495117,10.744999885559082,10.788999557495117,80331
2025-03-06 18:17:00+00:00,10.787699699401855,10.789899826049805,10.750100135803223,10.755000114440918,62244
2025-03-06 18:18:00+00:00,10.800000190734863,10.8100004196167,10.762499809265137,10.789999961853027,61980
2025-03-06 18:19:00+00:00,10.798999786376953,10.829899787902832,10.79010009765625,10.809900283813477,168054
2025-03-06 18:20:00+00:00,10.776800155639648,10.805000305175781,10.760000228881836,10.805000305175781,118337
2025-03-06 18:21:00+00:00,10.84160041809082,10.859999656677246,10.789999961853027,10.789999961853027,217725
2025-03-06 18:22:00+00:00,10.819700241088867,10.84000015258789,10.789999961853027,10.84000015258789,66162
2025-03-06 18:23:00+00:00,10.835000038146973,10.84000015258789,10.805000305175781,10.819999694824219,119377
2025-03-06 18:24:00+00:00,10.8100004196167,10.84630012512207,10.8100004196167,10.83240032196045,69358
2025-03-06 18:25:00+00:00,10.779999732971191,10.83650016784668,10.770000457763672,10.805000305175781,160844
2025-03-06 18:26:00+00:00,10.789999961853027,10.805000305175781,10.760100364685059,10.78499984741211,165756
2025-03-06 18:27:00+00:00,10.769800186157227,10.800000190734863,10.760000228881836,10.79800033569336,180055
2025-03-06 18:28:00+00:00,10.728099822998047,10.76990032196045,10.71049976348877,10.761099815368652,238910
2025-03-06 18:29:00+00:00,10.71619987487793,10.726400375366211,10.699999809265137,10.725000381469727,120061
2025-03-06 18:30:00+00:00,10.71500015258789,10.739999771118164,10.679900169372559,10.716300010681152,420448
2025-03-06 18:31:00+00:00,10.746199607849121,10.760000228881836,10.6899995803833,10.71500015258789,250707
2025-03-06 18:32:00+00:00,10.71500015258789,10.760000228881836,10.704999923706055,10.744999885559082,127714
2025-03-06 18:33:00+00:00,10.734999656677246,10.736800193786621,10.704999923706055,10.71500015258789,92183
2025-03-06 18:34:00+00:00,10.711199760437012,10.739899635314941,10.711199760437012,10.729999542236328,80648
2025-03-06 18:35:00+00:00,10.702699661254883,10.739999771118164,10.690099716186523,10.711199760437012,193216
2025-03-06 18:36:00+00:00,10.720000267028809,10.725000381469727,10.694999694824219,10.704999923706055,69908
2025-03-06 18:37:00+00:00,10.654999732971191,10.725000381469727,10.640000343322754,10.71500015258789,339588
2025-03-06 18:38:00+00:00,10.565299987792969,10.654999732971191,10.5600004196167,10.654999732971191,902884
2025-03-06 18:39:00+00:00,10.541099548339844,10.569999694824219,10.539999961853027,10.5600004196167,328327
2025-03-06 18:40:00+00:00,10.489999771118164,10.539999961853027,10.479999542236328,10.539999961853027,1023159
2025-03-06 18:41:00+00:00,10.505000114440918,10.529999732971191,10.489999771118164,10.500100135803223,185854
2025-03-06 18:42:00+00:00,10.509900093078613,10.526599884033203,10.470000267028809,10.5,225405
2025-03-06 18:43:00+00:00,10.489999771118164,10.520000457763672,10.46030044555664,10.5,495843
2025-03-06 18:44:00+00:00,10.496700286865234,10.520000457763672,10.475000381469727,10.479999542236328,254112
2025-03-06 18:45:00+00:00,10.569999694824219,10.569999694824219,10.490099906921387,10.505000114440918,320104
2025-03-06 18:46:00+00:00,10.574999809265137,10.609999656677246,10.539999961853027,10.5649995803833,535690
2025-03-06 18:47:00+00:00,10.548800468444824,10.579999923706055,10.539999961853027,10.555000305175781,335586
2025-03-06 18:48:00+00:00,10.579299926757812,10.59000015258789,10.539999961853027,10.550000190734863,352215
2025-03-06 18:49:00+00:00,10.53499984741211,10.590200424194336,10.530099868774414,10.579999923706055,92018
2025-03-06 18:50:00+00:00,10.539299964904785,10.5649995803833,10.530099868774414,10.53499984741211,204398
2025-03-06 18:51:00+00:00,10.5649995803833,10.589900016784668,10.531200408935547,10.531200408935547,158443
2025-03-06 18:52:00+00:00,10.642800331115723,10.649900436401367,10.574999809265137,10.574999809265137,567880
2025-03-06 18:53:00+00:00,10.659000396728516,10.670000076293945,10.625,10.645000457763672,170499
2025-03-06 18:54:00+00:00,10.631099700927734,10.65999984741211,10.619999885559082,10.65999984741211,235853
2025-03-06 18:55:00+00:00,10.68239974975586,10.6899995803833,10.619999885559082,10.630000114440918,354109
2025-03-06 18:56:00+00:00,10.666199684143066,10.706600189208984,10.651200294494629,10.682499885559082,218460
2025-03-06 18:57:00+00:00,10.65999984741211,10.6899995803833,10.64009952545166,10.664999961853027,87233
